source,_iv,_mfi,_hh,_row
iv,0.27,0.07,0,2.37
ofi,0.66,0,0,0.39
nfc,1.15,0.23,0,0.64
mfi,7.33,0.01,0,1.72
icpf,2.52,0.01,0,7.87
govt,1.35,0,0,1.45
hh,8.37,1.85,0,4.41
row,1.41,0.17,0,0
