source,_iv,_mfi,_hh,_row
iv,0.28,0.13,0,2.46
ofi,0.56,0.01,0,0.26
nfc,1.86,0.27,0,0.58
mfi,8.59,0.01,0,2.09
icpf,2.95,0.01,0,6.86
govt,1.04,0.01,0,1.04
hh,8.49,1.89,0,4.19
row,0.7,0.18,0,0
