source,_iv,_mfi,_hh,_row
iv,0.52,0.08,0,1.36
ofi,0.23,0.01,0,0.68
nfc,2.19,0.21,0,0.52
mfi,7.79,0,0,1.62
icpf,4.5,0.01,0,4.51
govt,1.09,0,0,1.48
hh,8.82,1.71,0,2.53
row,0.87,0.13,0,0
