source,_iv,_mfi,_hh,_row
iv,0.25,0.12,0,2.42
ofi,0.67,0.01,0,0.28
nfc,1.24,0.31,0,0.59
mfi,7.85,0.01,0,2.06
icpf,2.48,0,0,6.72
govt,1.51,0,0,1.12
hh,8.31,2.34,0,4.21
row,1.11,0.16,0,0
