source,_iv,_mfi,_hh,_row
iv,0.39,0,0,2.5
ofi,0.62,0,0,0.38
nfc,1.56,0.08,0,0.69
mfi,7.62,0.01,0,1.68
icpf,2.51,0.01,0,8.31
govt,1.36,0,0,1.62
hh,9.59,0.62,0,4.75
row,1.48,0.08,0,0
