source,_iv,_mfi,_hh,_row
iv,0.29,0.14,0,2.36
ofi,0.59,0.01,0,0.27
nfc,1.7,0.27,0,0.57
mfi,8.14,0.01,0,2.11
icpf,2.85,0.01,0,6.53
govt,1.06,0,0,0.78
hh,8.16,2,0,4.14
row,0.82,0.21,0,0
