source,_iv,_mfi,_hh,_row
iv,0.26,0.05,0,2.31
ofi,0.66,0.01,0,0.36
nfc,1.13,0.27,0,0.61
mfi,7.8,0.01,0,1.77
icpf,2.48,0.01,0,6.94
govt,1.48,0,0,1.08
hh,7.89,2.2,0,4.23
row,1.12,0.1,0,0
