source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,35.69,0,24.75,5.11,1.01,32.66,0,239.77
ofi,1.09,0,18.3,0.61,0,0.26,0,20.11
nfc,2.48,0,14.45,0.83,0,2.94,0,19.93
mfi,18.22,0,163.98,129.21,2.22,290.89,0,485.52
icpf,147.06,0,198.63,17.87,2.92,392.61,0,693.25
govt,6.95,0,9.65,0.08,0.24,14.94,0,39.79
hh,1.31,0,38.33,1.33,0,0.04,0,17.59
row,340.43,0,551.36,56.41,8.59,1146.68,0,0
