source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,3.55,0,0.7,0.2,0.06,0.11,0,30.17
ofi,0.14,0,0.15,0.05,0.13,0.04,0,2.33
nfc,0.7,0,0.17,0.04,0.01,0.01,0,3.53
mfi,2.17,0.03,7.13,1.19,0.03,24.26,0,50.93
icpf,2.25,0.12,1.02,0.33,0.03,1.41,0,16.14
govt,2.95,0.02,0.87,0.41,0.06,1.56,0,34.14
hh,0.87,0.01,0.89,0.04,0.01,0.02,0,2.18
row,15.98,0,60.77,9.76,0.07,78.9,0,0
