source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,907.24,0.05,69.32,72.58,30.92,0,0,1874.16
ofi,342.16,3.24,31.43,31.58,7.99,0,0,110.4
nfc,1071.72,0.36,50.45,30.58,10.22,0.01,0,32.39
mfi,95.2,0.02,57.69,17.06,10.35,0,0,149.77
icpf,171.21,0.41,11.22,24.34,4.58,0.04,0,222.48
govt,212.8,0.02,39.47,7.37,2.08,0.13,0,24.07
hh,615.37,0.81,71.07,51.43,20.38,0,0,127.93
row,1745.34,0.09,89.5,397.33,48.72,0,0,0
