source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,801.61,0.05,78.7,96.82,34.49,0,0,1769.17
ofi,406.96,3.24,46.8,26.07,9.63,0,0,31.38
nfc,989.34,0.36,50.69,28.02,9.87,0.01,0,30.04
mfi,103.64,0.02,66.07,14.88,10.19,0,0,152.87
icpf,155.22,0.41,14.61,25.89,6.4,0.05,0,220.76
govt,207.64,0.02,41.71,5.86,2.3,0.14,0,21.94
hh,611.94,0.81,69.72,47.14,21.22,0,0,119.27
row,1667.17,0.09,100.27,377.08,55.97,0,0,0
