source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.79,0.31,0.68,0.09,0,0.29,0,6.35
ofi,24.96,0.48,0.55,2.64,0.34,0.46,10.11,40.73
nfc,31.05,2.04,1.28,12.11,0.01,2.24,6.87,15.47
mfi,98.5,10.97,34.87,31.45,0.12,41.94,124.63,59.05
icpf,4.08,4.1,6.73,0.81,0.1,10.91,0.11,38.11
govt,2.28,1.09,1.79,0.6,0,44.07,0.09,7.53
hh,23.08,8.28,9.84,1.49,0.04,0.58,0,13.93
row,79.26,0.83,47.17,20.93,0.08,172.29,0,0
