source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,1.87,0.29,0.36,0.99,0,0.18,0,6.16
ofi,25.96,0.6,0.31,9.22,0.35,0.44,9.53,34.07
nfc,30.85,1.7,0.82,12.59,0.01,1.97,7.59,17.13
mfi,95.92,10.1,34.12,27.97,0.03,49.43,120.87,56.97
icpf,3.46,2.85,5.56,0.76,0.08,12.12,0.09,39.78
govt,1.81,1.06,1.79,0.63,0,45.88,0.09,6.16
hh,21.08,8.16,6.16,0.95,0.04,0.45,0,12.67
row,77.35,0.89,35.92,20.85,0.14,167.03,0,0
