source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.64,0.25,0.32,0.33,0,0.18,0,6.28
ofi,24.08,0.68,0.29,10.07,0.34,0.45,10.36,32.03
nfc,31.38,1.24,0.88,12.87,0.01,1.85,7.3,18.67
mfi,92.49,9.55,34.23,27.61,0.07,55.8,118.17,59.21
icpf,3.42,2.48,4.95,0.37,0.09,12.86,0.09,39.1
govt,1.99,1.58,1.66,0.64,0,47.44,0.13,6.04
hh,20.22,8.31,5.68,0.94,0.04,0.34,0,11.81
row,81.88,1.19,31.6,23.16,0.15,155.46,0,0
