source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.73,0.3,0.1,0.48,0,0.33,0,8.26
ofi,23.98,0.92,0.25,11.83,0.34,0.58,10.7,28.42
nfc,26.63,1.59,0.19,11.12,0,1.65,7.28,21.87
mfi,85,8.25,30.87,23.71,0.06,71.52,114.98,70.73
icpf,2.64,2.43,2.07,0.23,0.09,15.39,0.1,44.25
govt,2.27,1.22,0.01,0.58,0,48.89,0.09,7.68
hh,19.27,11.38,2.92,0.94,0.03,6.27,0,12.72
row,95.54,1.94,31.94,25.13,0.36,140.97,0,0
