source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,1.9,0.32,0.48,1,0,0.27,0,6.95
ofi,26.77,0.59,0.48,1.44,0.36,0.47,9.74,38.86
nfc,33.08,2.02,1.19,12.27,0.01,2,7.59,16.3
mfi,96.62,10.28,34.75,29.96,0.03,42.32,122.25,57.24
icpf,4.16,3.42,6.03,0.78,0.08,11.78,0.09,42.21
govt,2.12,1.04,1.79,0.59,0,46.71,0.08,7.79
hh,22.41,9.05,8.86,1.2,0.04,0.49,0,13.64
row,79.5,0.82,40.82,23.08,0.13,175.86,0,0
