source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.11,0,0,0,0,0.02,0,0.15
ofi,0.15,0,0,0,0,0.01,0,0.26
nfc,0.14,0,0,0,0,0,0,0.83
mfi,7.7,0,0,1.16,0,6.51,0,2.38
icpf,0.36,0,0,0.02,0,0.1,0,0.46
govt,0,0,0,0,0,0.68,0,0.28
hh,0.16,0,0,0,0,0,0,0.47
row,1.79,0,0.03,0.12,0,1.87,0,0
