source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,11.5,0,49,2.46,1.18,71.42,0,569.71
ofi,0.26,0,3.37,0.22,0.03,0.97,0,6.68
nfc,3.28,0,12.46,0.64,0.16,6.04,0,21.46
mfi,9,0,448.44,47.27,0.18,272.28,0,612.54
icpf,9.47,0,34.1,2.67,8.17,43.97,0,197.3
govt,0.05,0,8.9,0.02,0,4,0,117.37
hh,15.51,0,99.12,3.48,0.92,16.17,0,77.04
row,76.37,0,526.86,41.07,6.41,1185.45,0,0
