source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,1.28,0,0,0.41,0,0,0.2,10.26
nfc,0.09,0,0,0.84,0,0,0.08,2.2
mfi,16.81,0.03,0,3.69,0.01,2.1,19.48,11.55
icpf,0.03,0,0,0.47,0,0,0.19,0.47
govt,0.25,0,0,0.22,0,0,0.39,0.34
hh,0,0,0,0.52,0,0,0,0
row,15.25,0,0.06,21.53,0.01,10.62,0,0
