source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.01,0,0,0,0,0,0,0
ofi,0.04,0,0,0.52,0,0,0.07,8.36
nfc,0.1,0.02,0,0.89,0,0,0.08,2.42
mfi,17.42,0.03,0,3.25,0.02,2.17,19.92,11.87
icpf,0.03,0,0,0.47,0,0,0.24,0.47
govt,0.14,0,0,0.22,0,0,0.36,0.36
hh,0,0,0,0.52,0,0,0,0
row,15.59,0,0.07,15.78,0.01,9.8,0,0
