Node,Sector,time,Assets,Liabilities
iv,Non-banks,2014-Q3,2.72,2.88
nfc,Real economy,2014-Q3,53.37,92.27
mfi,Banks,2014-Q3,99.72,85.76
ofi,Non-banks,2014-Q3,178.44,183.98
icpf,Non-banks,2014-Q3,6.71,6.88
hh,Real economy,2014-Q3,46.22,26.36
govt,Real economy,2014-Q3,14.46,27.62
row,row,2014-Q3,5000,5000
