source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,1.3,0,0,0.57,0,0,0.21,7.35
nfc,0.08,0,0,0.85,0,0,0.07,2.46
mfi,14.48,0,0,3.48,0.01,1.26,18.12,10.1
icpf,0.04,0,0,0.47,0,0,0.16,0
govt,0.28,0,0,0.2,0,0,0.4,0.34
hh,0,0,0,0.52,0,0,0,0
row,18.73,0.87,0,18.63,0,10.88,0,0
