source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,10.44,27.65,6.96,48.9,0,13.33,6.11,558.68
ofi,62.52,7.77,2.46,40.52,27.14,2.05,212.4,1334.44
nfc,72.05,1.64,14.01,12.85,0.54,4.52,9.38,216.57
mfi,304.66,6.36,5.83,368.53,2.57,122.11,429.69,466.33
icpf,14,631.98,12.1,37.77,2.68,93.91,52.35,651.88
govt,19.11,0.84,3.49,1.61,0.89,42.06,24.71,29.18
hh,12.52,26.26,8.52,8.86,0.17,1.52,5.25,52.99
row,562.57,24.33,553.64,1938.76,9.74,259.05,0,0
