source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,11.18,38.42,4.58,41.86,0,7.56,29.58,662.14
ofi,95.76,10.6,2.03,87.4,18.5,3.62,134.97,1389.75
nfc,90.54,2.3,15.07,27.09,0.97,6.12,9.37,328.06
mfi,297.81,5.09,21.79,351.83,2.95,177.71,489.12,433.88
icpf,16.27,749.39,11.73,37.23,2.42,93.46,66.18,745.25
govt,11.03,0.44,2.49,0.64,0.06,44.96,30.1,21.74
hh,13.51,35.25,7.1,7.76,0.24,1.04,5.25,58.3
row,761.14,15.21,514.84,2136.18,7.65,172.34,0,0
