source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,10.87,25.95,7.22,43.79,0,12.89,8.98,594.12
ofi,90.92,8.68,3.06,43.37,26.85,3.24,196.19,1344.17
nfc,85.05,1.6,14.65,22.23,1.01,5.06,9.37,280.84
mfi,327.05,5.74,9.39,391.87,1.86,132.11,443.01,498.62
icpf,14.74,670.91,12.37,36.41,2.31,94.2,55.84,696.72
govt,17.09,0.72,3.26,0.99,0.41,45.11,25.81,28.5
hh,13.25,29.55,7.54,7.87,0.19,1.36,5.25,58.68
row,645.42,16.36,574.48,1940.25,9.59,250.68,0,0
