source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,1.77,0,2.97,5.46,0,8.06,0,223.41
ofi,0.67,0,1.18,15.54,0.04,2.7,0,29.47
nfc,0,0,3.98,3.44,0,3.87,0,5.34
mfi,0.5,0,17.31,148.04,0,105.3,0,131.7
icpf,2.54,0,7.86,12.75,0,93.18,0,425.45
govt,0.1,0.01,2.24,0,0.03,1.06,0,5.2
hh,1.55,0,1.62,1.26,0.06,0.92,0,1.92
row,83.74,0.74,414.69,613.77,0.54,160.7,0,0
