source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,1.28,0,2.98,5.57,0,11.68,0,229.77
ofi,0.69,0,1.55,10.54,0.04,2.22,0,33.68
nfc,0,0,3.98,3.32,0,4.01,0,4.85
mfi,0.4,0,12.84,149.1,0,74.85,0,138.93
icpf,2.37,0,8.76,13.05,0,96.7,0,426.36
govt,0.11,0.01,2.51,0,0.04,1.2,0,5.49
hh,1.58,0,1.97,1.21,0.05,1.08,0,2.08
row,68.4,0.72,435.38,575.96,0.45,206.8,0,0
