Node,Sector,time,Assets,Liabilities
iv,Non-banks,2014-Q4,161.61,163.5
nfc,Real economy,2014-Q4,460.37,696.62
mfi,Banks,2014-Q4,961.48,928.44
ofi,Non-banks,2014-Q4,239.71,259.75
icpf,Non-banks,2014-Q4,139.43,137.35
hh,Real economy,2014-Q4,604.76,172.65
govt,Real economy,2014-Q4,221.86,419.58
row,row,2014-Q4,5000,5000
