source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0,0,0,0,0,0,0,2.62
nfc,0,0,0,0,0,0,0,28.71
mfi,32.24,1.36,0,8.75,0.03,1.31,13.05,19.7
icpf,0,0,0,0,1.64,0,0,-1.28
govt,0.27,0,0,0.34,0,0.6,0,1.43
hh,0,0,0,1.03,0,0,0,0
row,14.06,0.07,0,1.9,0.37,1.79,0,0
