source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0,0,0,0,0,0,0,1.57
nfc,0,0,0,0.03,0,0,0,35.73
mfi,25.53,0.19,0,5.46,0.07,1.92,10.11,16.13
icpf,0,0,0,0,0.66,0,0,-0.29
govt,0.15,0,0,0.33,0,5.39,0,1.42
hh,0,0,0,1.81,0,0,0,0
row,15.28,0.01,0,2.05,1.01,2.12,0,0
