source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,3.21,0,0.84,0.1,0.19,0,0,22.61
ofi,5.54,0,7.8,0.05,4.06,0,0,2.96
nfc,16.82,0,1.72,0.15,0.03,0,0,7.58
mfi,0.66,0,3.06,0,0,0,0,0.6
icpf,1.01,0,0.18,0.02,0.09,0,0,0.03
govt,13.91,0,0,0,0.06,0,0,0.01
hh,9.13,0,1.94,0.04,0.38,0,0,14.61
row,42.06,0,14.23,1.7,1.23,0,0,0
