source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0.14,0,0,0,0.01
ofi,0.04,0,0,0.67,0,0,0,9.44
nfc,0.11,0,0,0.02,0,0,0,0
mfi,5.65,0.01,0,1.18,0.01,0.02,2.1,2.22
icpf,0,0,0,0,0,0,0,0
govt,0,0,0,0,0,0,0,0
hh,0,0,0,0,0,0,0,0
row,0.05,0,0,12.61,0,0,0,0
