source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,1.09,0,0.11,0.15,0,0,0,0.35
ofi,0.01,0,0.01,0,0,0,0,0
nfc,1.97,0,0.23,0.04,0,0,0,0.12
mfi,0.79,0,0.06,0.36,0.02,0,0,3.74
icpf,0.13,0,0.12,0.01,0.03,0,0,0.01
govt,3.92,0,30.45,0,0,0,0,0
hh,3.02,0,0.73,0.54,0.01,0,0,0.21
row,13.54,0,3.11,1.75,0,0,0,0
