Node,Sector,time,Assets,Liabilities
iv,Non-banks,2014-Q1,4.44,6.41
nfc,Real economy,2014-Q1,99.1,237.87
mfi,Banks,2014-Q1,457.18,452.8
ofi,Non-banks,2014-Q1,16.74,20.53
icpf,Non-banks,2014-Q1,16.25,16.91
hh,Real economy,2014-Q1,279.65,131.47
govt,Real economy,2014-Q1,124.5,357.14
row,row,2014-Q1,5000,5000
