source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0.17,0,0.01
ofi,0,0,0,0,0,0.02,0,0.01
nfc,0,0,0,0,0,0.08,0,0
mfi,0,0,3.41,0,0,7.82,0,0.73
icpf,0,0,0,0,0,1.53,0,0.06
govt,0,0,0,0,0,3.84,0,0
hh,0,0,0,0,0,0.23,0,0.01
row,-0.23,-0.23,0,0,0,1.06,0,0
