source,_iv,_mfi,_hh,_row
iv,228.06,0.2,0,176.85
ofi,19.96,0.02,0,2.46
nfc,131.21,0.26,0,26.68
mfi,158.31,0.03,0,17.31
icpf,936.56,0.38,0,71.41
govt,25.22,0.01,0,1.84
hh,335.29,1.11,0,280.77
row,144.54,0.44,0,0
