source,_iv,_mfi,_hh,_row
iv,183.46,0.15,0,128.31
ofi,21.21,0.02,0,2.34
nfc,128.01,0.28,0,22.75
mfi,142.17,0.2,0,22.13
icpf,818.32,0.21,0,64.41
govt,16.7,0.01,0,0.99
hh,284.57,1.38,0,261.29
row,149.51,1.62,0,0
