source,_iv,_mfi,_hh,_row
iv,201.47,0.26,0,143.34
ofi,30.3,0.01,0,2.16
nfc,129.26,0.24,0,22.16
mfi,149.59,0.03,0,19
icpf,850.51,0.47,0,64.8
govt,20,0.01,0,1.39
hh,296.57,1.18,0,251.58
row,145.95,0.8,0,0
