source,_iv,_mfi,_hh,_row
iv,164.51,0.18,0,112.06
ofi,20.27,0.06,0,2.02
nfc,113.36,0.3,0,21.85
mfi,137.41,0.21,0,18.2
icpf,748.62,0.19,0,57.05
govt,15.33,0.02,0,0.83
hh,259.65,1.47,0,236.6
row,134.24,1.46,0,0
