source,_iv,_mfi,_hh,_row
iv,174.53,0.21,0,125.35
ofi,18.79,0.02,0,2.56
nfc,128.63,0.36,0,20.83
mfi,141.48,0.06,0,20.57
icpf,786.89,0.42,0,62.45
govt,16.86,0.01,0,1.07
hh,275.95,1.45,0,244.48
row,140.19,2,0,0
