source,_iv,_mfi,_hh,_row
iv,236.93,0.18,0,184.13
ofi,20.45,0.04,0,3.14
nfc,133.55,0.25,0,27.57
mfi,161.26,0.03,0,17.16
icpf,955.86,0.37,0,72.53
govt,26.45,0.01,0,1.95
hh,345.15,1.11,0,286.38
row,147.72,0.69,0,0
