source,_iv,_mfi,_hh,_row
iv,0.03,0.01,0,0.32
ofi,0,0.02,0,0.09
nfc,0.12,0.01,0,0.19
mfi,0.51,0.01,0,1.41
icpf,1.07,0.09,0,1.25
govt,0.54,0.04,0,0
hh,3.19,0.6,0,3.25
row,0.69,0.01,0,0
