source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.49
ofi,0.06,0,0,0.02
nfc,0.04,0.01,0,0.55
mfi,0.66,0.02,0,0.06
icpf,0.78,0.09,0,1.94
govt,0.4,0.03,0,0
hh,1.49,0.35,0,8.2
row,1.45,0,0,0
