Node,Sector,time,Assets,Liabilities
iv,Non-banks,2017-Q4,3.69,6.02
nfc,Real economy,2017-Q4,67.3,248.35
mfi,Banks,2017-Q4,390.93,354.51
ofi,Non-banks,2017-Q4,12.76,12.83
icpf,Non-banks,2017-Q4,17.37,17.6
hh,Real economy,2017-Q4,268.33,111.98
govt,Real economy,2017-Q4,107.19,374.64
row,row,2017-Q4,5000,5000
