source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.48
ofi,0.11,0.01,0,0.02
nfc,0.08,0.01,0,0.27
mfi,0.49,0.01,0,0.05
icpf,0.84,0.08,0,2.06
govt,0.48,0.03,0,0
hh,1.74,0.43,0,5.57
row,1.71,0,0,0
