source,_iv,_mfi,_hh,_row
iv,0.02,0,0,0.49
ofi,0.07,0,0,0.02
nfc,0.08,0.01,0,0.4
mfi,0.65,0.02,0,0.07
icpf,0.79,0.08,0,2.05
govt,0.42,0.03,0,0
hh,1.6,0.42,0,7.06
row,1.51,0,0,0
