source,_iv,_mfi,_hh,_row
iv,0.02,0,0,0.48
ofi,0.07,0,0,0.02
nfc,0.06,0.01,0,0.42
mfi,0.65,0.02,0,0.08
icpf,0.8,0.08,0,2.03
govt,0.42,0.03,0,0
hh,1.58,0.37,0,6.99
row,1.48,0,0,0
