source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.49
ofi,0.06,0,0,0.02
nfc,0.04,0,0,0.58
mfi,0.7,0.02,0,0.06
icpf,0.78,0.08,0,1.92
govt,0.43,0.03,0,0
hh,1.51,0.33,0,8.81
row,1.45,0,0,0
