source,_iv,_mfi,_hh,_row
iv,0.06,0,0,0.43
ofi,0.07,0,0,0
nfc,0.11,0.01,0,0.21
mfi,0.7,0,0,0.08
icpf,0.87,0,0,1.48
govt,0.44,0.03,0,0
hh,1.78,0.59,0,4.13
row,1.52,0.01,0,0
