source,_iv,_mfi,_hh,_row
iv,0.02,0,0,0.41
ofi,0.06,0,0,0.01
nfc,0.11,0.01,0,0.11
mfi,0.7,0,0,0.08
icpf,0.97,0.1,0,1.37
govt,0.49,0.03,0,0
hh,2.06,0.64,0,3.36
row,1.48,0.01,0,0
