source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.02,0,0,0,0,0,0,0.19
ofi,1.65,0.01,0,0.03,0,0.16,0.43,0.26
nfc,1.99,0.01,0,0.64,0,0.61,0.08,1.19
mfi,6.33,0.07,0,0.63,0,1.01,5.57,12.01
icpf,0.06,0.05,0,0,0,0.71,0,1.82
govt,0.36,0.02,0,0.04,0,1.73,0.09,0.39
hh,1.95,0,0.03,0.16,0,0.03,0,0.4
row,6.19,0.13,0.69,1.43,0,6.98,0,0
