source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.02,0,0,0,0,0,0,0.19
ofi,1.68,0.02,0.01,0.03,0,0.1,0.44,0.26
nfc,2.12,0.01,0,0.58,0,0.6,0.08,1.13
mfi,6.34,0.05,0,0.68,0,1.52,5.51,12.13
icpf,0.1,0.05,0,0,0,0.66,0,1.85
govt,0.41,0.02,0,0,0,1.82,0.08,0.33
hh,1.78,0,0.04,0.16,0,0.03,0,0.4
row,6.13,0.14,0.56,1.48,0,6.3,0,0
