source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.82,0.06,0,0.08,0,0,0,0.21
ofi,4.54,0.48,0,0,0,0.23,2.68,5.11
nfc,73.07,0.06,0,0.39,0,2.49,0,28.65
mfi,49.57,1.33,0,1.89,0,13.98,133.19,5.39
icpf,0.89,0.16,0,0.23,0.13,0,0,0.6
govt,21.55,0.05,0,2.35,0.01,0.86,0.26,5.18
hh,0,0.11,0,0,0,0,0.05,0
row,60.52,0,0.08,5.64,0.08,7.13,0,0
