source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,1.14,0,0,0.05,0,0,0,0.27
ofi,4.47,0.07,0,3.33,0,0.25,2.56,5.39
nfc,68.16,0.15,0,0.4,0,2.58,0,15.45
mfi,52.6,1.41,0,1.84,0,13.14,139.9,2.41
icpf,0.9,0.33,0,0.37,0,0,0,0.61
govt,19.44,0.15,0,2,0.01,0.78,0.24,5.57
hh,0,0.17,0,0.01,0,0,0.1,0
row,31.76,0.35,0.12,5.22,0.08,9.22,0,0
