source,_iv,_mfi,_hh,_row
iv,9.11,0.16,0,73.65
ofi,0,0,0,0
nfc,32.19,1.09,0,16.58
mfi,0.95,0.02,0,0
icpf,12.15,0.35,0,37.8
govt,0.15,0,0,0
hh,227.12,6.34,0,72.35
row,4.01,0.06,0,0
