source,_iv,_mfi,_hh,_row
iv,7.11,0.27,0,23.95
ofi,0,0,0,0
nfc,29.14,1.03,0,15.61
mfi,3.98,0.01,0,0
icpf,9.95,0.33,0,19.07
govt,0.48,0,0,0
hh,167.35,5.9,0,44.01
row,3.36,0.05,0,0
