source,_iv,_mfi,_hh,_row
iv,6.5,0.18,0,17.87
ofi,0,0,0,0
nfc,25.05,1.21,0,14.96
mfi,4.01,0.01,0,0
icpf,8.56,0.36,0,17.79
govt,0.45,0,0,0
hh,148.26,6.49,0,38.06
row,2.75,0.04,0,0
