source,_iv,_mfi,_hh,_row
iv,8.2,0.24,0,38.38
ofi,0,0,0,0
nfc,31.05,1.03,0,18.84
mfi,0.96,0.01,0,0
icpf,11.01,0.29,0,20.58
govt,0.45,0,0,0
hh,194.46,5.05,0,58.8
row,3.69,0.07,0,0
