source,_iv,_mfi,_hh,_row
iv,9.23,0.15,0,79.19
ofi,0,0,0,0
nfc,33.28,0.98,0,17.58
mfi,0.85,0.03,0,0
icpf,12.5,0.31,0,39.72
govt,0.15,0,0,0
hh,232.73,5.61,0,74.22
row,4.42,0.04,0,0
