source,_iv,_mfi,_hh,_row
iv,7.63,0.26,0,29.45
ofi,0,0,0,0
nfc,29.95,0.99,0,16.28
mfi,0.89,0.01,0,0
icpf,9.67,0.32,0,18.72
govt,0.61,0,0,0
hh,173.46,5.67,0,48.3
row,3.38,0.06,0,0
