source,_iv,_mfi,_hh,_row
iv,8.73,0.34,0,48.84
ofi,0,0,0,0
nfc,29.99,0.82,0,16.45
mfi,0.81,0,0,0
icpf,10.43,0.31,0,21.52
govt,0.31,0,0,0
hh,191.45,5.63,0,58.63
row,3.36,0.06,0,0
