source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.42,0,0,0,0,0,0,17.81
ofi,7.32,0,0,0,0,0,16.68,105.79
nfc,2.88,0,0,40.54,0,6.71,0,69.74
mfi,680.57,31.61,0,82.21,1.64,287.07,1526.28,377.75
icpf,38.54,0,0,0,31.53,96.86,78.33,-6.25
govt,36.38,0,0,0,0,9.27,0,86.35
hh,0,0,0,0,0,0,0,0
row,209.4,2.73,0,268.66,3.93,62.32,0,0
