source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.43,0,0.66,6.17,0,0.42,0,658.29
ofi,0.02,0,0,21.35,0,0.18,0,107.38
nfc,0,0,0,0.01,0,0.01,0,0.1
mfi,0.07,0,9.6,35.13,0.55,60.67,0,127.07
icpf,1.25,0,0,11.22,0,1.46,0,81.11
govt,0.04,0,0.26,0,0,0,0,1.8
hh,0.04,0,0.1,0.04,0.01,0.34,0,0.32
row,11.82,0,24.26,354.59,1.05,81.42,0,0
