source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.33,0,0.59,6.55,0,0.41,0,564.72
ofi,0.02,0,0,23.59,0,1.5,0,111.03
nfc,0,0,0,0,0,0.01,0,0.08
mfi,0.27,0,7.22,34.58,0.46,54.31,0,134.17
icpf,1.4,0,0,12.57,0,1.91,0,79.3
govt,0.06,0,1.79,0,0,0.12,0,0.59
hh,0.08,0,0.06,0.13,0.01,0.38,0,0.48
row,9.02,0,28.31,390.54,1.24,86.92,0,0
